id,additional_description,ga_attributes
5878554,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5878555,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5878556,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5878557,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5878558,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5878559,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5878560,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5878732,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5878733,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5878734,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5878735,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5878736,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5878737,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5878738,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5878739,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5878740,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5878264,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5878265,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5878266,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5878267,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
