edit-name,doc-id,product-code,specifications
EN8964,92066,17152,Belt Thickness (mm):3.0-4.0|3.0-4.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Hastelloy|Hastelloy:Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40LL|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):75|75:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.74|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8961,92067,17192,Belt Thickness (mm):4.0-4.8|4.0-4.8:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Stainless (Type 316)|Stainless (Type 316):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40LLLP|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):75|75:Choose_Minimum_Pulley_Diameter_mm|Weight (kg):.74|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8952,92068,499,Belt Thickness (mm):3.0-4.0|3.0-4.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Stainless (Type 430)|Stainless (Type 430):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40LL|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):75|75:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.68|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8941,92069,17193,Belt Thickness (mm):2.0-3.0|2.0-3.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Galvanized|Galvanized:Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40LLSP|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):75|75:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.36|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):150|150:Choose_Strip_Length_mm
EN8945,92070,493,Belt Thickness (mm):2.0-3.0|2.0-3.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Galvanized|Galvanized:Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40LLSP|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):75|75:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.70|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8963,92111,17194,Belt Thickness (mm):2.0-3.0|2.0-3.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Hastelloy|Hastelloy:Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40LLSP|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):75|75:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.74|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8951,92112,498,Belt Thickness (mm):2.0-3.0|2.0-3.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Stainless (Type 430)|Stainless (Type 430):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40LLSP|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):75|75:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.70|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8955,92113,365,Belt Thickness (mm):2.0-3.0|2.0-3.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Stainless (Type 316)|Stainless (Type 316):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40LLSP|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):75|75:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.36|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):150|150:Choose_Strip_Length_mm
EN8959,92114,920,Belt Thickness (mm):2.0-3.0|2.0-3.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Stainless (Type 316)|Stainless (Type 316):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40LLSP|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):75|75:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.68|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8956,92115,367,Belt Thickness (mm):3.0-4.0|3.0-4.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Stainless (Type 316)|Stainless (Type 316):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40LL|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):75|75:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.38|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):150|150:Choose_Strip_Length_mm
EN8960,92116,368,Belt Thickness (mm):3.0-4.0|3.0-4.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Stainless (Type 316)|Stainless (Type 316):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40LL|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):75|75:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.72|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8948,92117,17150,Belt Thickness (mm):3.0-4.0|3.0-4.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Stainless (Type 430)|Stainless (Type 430):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):50|50:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.36|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):150|150:Choose_Strip_Length_mm
EN8950,92118,497,Belt Thickness (mm):3.0-4.0|3.0-4.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Stainless (Type 430)|Stainless (Type 430):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):50|50:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.62|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8939,92119,17198,Belt Thickness (mm):2.0-3.0|2.0-3.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Galvanized|Galvanized:Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40SP|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):50|50:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.32|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):150|150:Choose_Strip_Length_mm
EN8943,92120,491,Belt Thickness (mm):2.0-3.0|2.0-3.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Galvanized|Galvanized:Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40SP|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):50|50:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.62|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8947,92161,17199,Belt Thickness (mm):2.0-3.0|2.0-3.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Stainless (Type 430)|Stainless (Type 430):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40SP|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):50|50:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.30|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):150|150:Choose_Strip_Length_mm
EN8949,92162,489,Belt Thickness (mm):2.0-3.0|2.0-3.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Stainless (Type 430)|Stainless (Type 430):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40SP|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):50|50:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.62|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8953,92163,360,Belt Thickness (mm):2.0-3.0|2.0-3.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Stainless (Type 316)|Stainless (Type 316):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40SP|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):50|50:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.36|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):150|150:Choose_Strip_Length_mm
EN8957,92164,361,Belt Thickness (mm):2.0-3.0|2.0-3.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Stainless (Type 316)|Stainless (Type 316):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40SP|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):50|50:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.60|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8954,92165,363,Belt Thickness (mm):3.0-4.0|3.0-4.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Stainless (Type 316)|Stainless (Type 316):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):50|50:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.30|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):150|150:Choose_Strip_Length_mm
EN8958,92166,364,Belt Thickness (mm):3.0-4.0|3.0-4.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Stainless (Type 316)|Stainless (Type 316):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):50|50:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):1.8-2.0|Weight (kg):.62|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8962,92167,945,Belt Thickness (mm):4.8-5.6|4.8-5.6:Choose_Belt_Thickness_mm|Cards or Strips per Box:24|Fastener Material:Stainless (Type 316)|Stainless (Type 316):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:40XLLSP|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):100|100:Choose_Minimum_Pulley_Diameter_mm|Weight (kg):.82|Wire Diameter (mm):1.00|1.00:Choose_Wire_Diameter_mm|Pitch (mm):3.175|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8974,92168,811,Belt Thickness (mm):5.0 - 6.5|5.0 - 6.5:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:Galvanized|Galvanized:Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:4|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):100|100:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):2.5-3.0|Weight (kg):.70|Wire Diameter (mm):1.38|1.38:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8968,92169,484,Belt Thickness (mm):5.0 - 6.5|5.0 - 6.5:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:Galvanized|Galvanized:Choose_Fastener_Material|Hinge Pin Included:Yes|Hinge Pin Material:Perlon|Perlon:Choose_Hinge_Pin_Material|Hook Size:4|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):100|100:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):2.5-3.0|Weight (kg):.72|Wire Diameter (mm):1.38|1.38:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8994,92170,699,Belt Thickness (mm):5.0 - 6.5|5.0 - 6.5:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:High Tensile|High Tensile:Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:4|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):100|100:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):2.5-3.0|Weight (kg):.68|Wire Diameter (mm):1.38|1.38:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8997,92211,17146,Belt Thickness (mm):5.0 - 6.5|5.0 - 6.5:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:Rectangular High Tensile|Rectangular High Tensile:Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:4|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):100|100:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):2.5-3.0|Weight (kg):.82|Wire Diameter (mm):1.48 mm x 1.35 mm|1.48 mm x 1.35 mm:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8980,92212,514,Belt Thickness (mm):5.0 - 6.5|5.0 - 6.5:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:Stainless (Type 430)|Stainless (Type 430):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:4|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):100|100:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):2.5-3.0|Weight (kg):.70|Wire Diameter (mm):1.38|1.38:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8987,92213,454,Belt Thickness (mm):5.0 - 6.5|5.0 - 6.5:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:Stainless (Type 316)|Stainless (Type 316):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:4|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):100|100:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):2.5-3.0|Weight (kg):.72|Wire Diameter (mm):1.38|1.38:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8975,92214,645,Belt Thickness (mm):6.5 - 8.0|6.5 - 8.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:Galvanized|Galvanized:Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:5|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):125|125:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):3.0-3.5|Weight (kg):.80|Wire Diameter (mm):1.38|1.38:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8969,92215,485,Belt Thickness (mm):6.5 - 8.0|6.5 - 8.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:Galvanized|Galvanized:Choose_Fastener_Material|Hinge Pin Included:Yes|Hinge Pin Material:Perlon|Perlon:Choose_Hinge_Pin_Material|Hook Size:5|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):125|125:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):3.0-3.5|Weight (kg):.80|Wire Diameter (mm):1.38|1.38:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8995,92216,17202,Belt Thickness (mm):6.5 - 8.0|6.5 - 8.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:High Tensile|High Tensile:Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:5|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):125|125:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):3.0-3.5|Weight (kg):.76|Wire Diameter (mm):1.38|1.38:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8981,92217,515,Belt Thickness (mm):6.5 - 8.0|6.5 - 8.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:Stainless (Type 430)|Stainless (Type 430):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:5|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):125|125:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):3.0-3.5|Weight (kg):.78|Wire Diameter (mm):1.38|1.38:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8989,92218,697,Belt Thickness (mm):6.5 - 8.0|6.5 - 8.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:Stainless (Type 316)|Stainless (Type 316):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:5|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):125|125:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):3.0-3.5|Weight (kg):.80|Wire Diameter (mm):1.38|1.38:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8976,92219,17203,Belt Thickness (mm):8.0 - 9.0|8.0 - 9.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:Galvanized|Galvanized:Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:6|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):150|150:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):3.5-4.0|Weight (kg):.90|Wire Diameter (mm):1.38|1.38:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8970,92220,486,Belt Thickness (mm):8.0 - 9.0|8.0 - 9.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:Galvanized|Galvanized:Choose_Fastener_Material|Hinge Pin Included:Yes|Hinge Pin Material:Perlon|Perlon:Choose_Hinge_Pin_Material|Hook Size:6|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):150|150:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):3.5-4.0|Weight (kg):.92|Wire Diameter (mm):1.38|1.38:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8996,92261,17204,Belt Thickness (mm):8.0 - 9.0|8.0 - 9.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:High Tensile|High Tensile:Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:6|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):150|150:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):3.5-4.0|Weight (kg):.86|Wire Diameter (mm):1.38|1.38:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8982,92262,516,Belt Thickness (mm):8.0 - 9.0|8.0 - 9.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:Stainless (Type 430)|Stainless (Type 430):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:6|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):150|150:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):3.5-4.0|Weight (kg):.88|Wire Diameter (mm):1.38|1.38:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8990,92263,456,Belt Thickness (mm):8.0 - 9.0|8.0 - 9.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:Stainless (Type 316)|Stainless (Type 316):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:6|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):150|150:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):3.5-4.0|Weight (kg):.90|Wire Diameter (mm):1.38|1.38:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8977,92264,665,Belt Thickness (mm):9.0 - 10.0|9.0 - 10.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:Galvanized|Galvanized:Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:7|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):175|175:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):3.5-4.0|Weight (kg):.90|Wire Diameter (mm):1.38|1.38:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8971,92265,487,Belt Thickness (mm):9.0 - 10.0|9.0 - 10.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:Galvanized|Galvanized:Choose_Fastener_Material|Hinge Pin Included:Yes|Hinge Pin Material:Perlon|Perlon:Choose_Hinge_Pin_Material|Hook Size:7|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):175|175:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):3.5-4.0|Weight (kg):.92|Wire Diameter (mm):1.38|1.38:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8983,92266,517,Belt Thickness (mm):9.0 - 10.0|9.0 - 10.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:Stainless (Type 430)|Stainless (Type 430):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:7|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):175|175:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):3.5-4.0|Weight (kg):.94|Wire Diameter (mm):1.38|1.38:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
EN8991,92267,457,Belt Thickness (mm):9.0 - 10.0|9.0 - 10.0:Choose_Belt_Thickness_mm|Cards or Strips per Box:12|Fastener Material:Stainless (Type 316)|Stainless (Type 316):Choose_Fastener_Material|Hinge Pin Included:No|Hook Size:7|Hook Style:Carded|Carded:Choose_Hook_Style|Minimum Pulley Diameter (mm):175|175:Choose_Minimum_Pulley_Diameter_mm|Required Pin Diameter (mm):3.5-4.0|Weight (kg):.90|Wire Diameter (mm):1.38|1.38:Choose_Wire_Diameter_mm|Pitch (mm):3.67|Strip Length (mm):300|300:Choose_Strip_Length_mm
