"ID","DETAIL_ATTRIBUTES"
5901018,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Stop Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:400.0 mm / 15.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901019,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Reset pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:400.0 mm / 15.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901020,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:None|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:400.0 mm / 15.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901021,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:400.0 mm / 15.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901022,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton, Hand/OFF/Auto Selector Switch and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:400.0 mm / 15.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901023,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Hand/OFF/Auto Selector Switch and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:400.0 mm / 15.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901024,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:400.0 mm / 15.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901025,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton, Hand/OFF/Auto Selector Switch and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:400.0 mm / 15.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901026,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Reset pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:400.0 mm / 15.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901027,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Stop Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:400.0 mm / 15.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901028,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Reset pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:400.0 mm / 15.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901029,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:None|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:400.0 mm / 15.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901030,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:400.0 mm / 15.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901031,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton, Hand/OFF/Auto Selector Switch and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:400.0 mm / 15.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901032,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Hand/OFF/Auto Selector Switch and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:400.0 mm / 15.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901033,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton, Hand/OFF/Auto Selector Switch and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:300.0 mm / 11.8 in|Nominal height:800.0 mm / 31.5 in|Nominal width:600.0 mm / 23.6 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901034,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Reset pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:300.0 mm / 11.8 in|Nominal height:800.0 mm / 31.5 in|Nominal width:600.0 mm / 23.6 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901035,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Stop Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:300.0 mm / 11.8 in|Nominal height:800.0 mm / 31.5 in|Nominal width:600.0 mm / 23.6 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901036,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Reset pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:300.0 mm / 11.8 in|Nominal height:800.0 mm / 31.5 in|Nominal width:600.0 mm / 23.6 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901037,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:None|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:300.0 mm / 11.8 in|Nominal height:800.0 mm / 31.5 in|Nominal width:600.0 mm / 23.6 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901038,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:300.0 mm / 11.8 in|Nominal height:800.0 mm / 31.5 in|Nominal width:600.0 mm / 23.6 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901039,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton, Hand/OFF/Auto Selector Switch and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:300.0 mm / 11.8 in|Nominal height:800.0 mm / 31.5 in|Nominal width:600.0 mm / 23.6 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901041,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:300.0 mm / 11.8 in|Nominal height:800.0 mm / 31.5 in|Nominal width:600.0 mm / 23.6 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901042,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton, Hand/OFF/Auto Selector Switch and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:300.0 mm / 11.8 in|Nominal height:800.0 mm / 31.5 in|Nominal width:600.0 mm / 23.6 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901043,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Reset pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:300.0 mm / 11.8 in|Nominal height:800.0 mm / 31.5 in|Nominal width:600.0 mm / 23.6 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901044,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Stop Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:300.0 mm / 11.8 in|Nominal height:800.0 mm / 31.5 in|Nominal width:600.0 mm / 23.6 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901045,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Reset pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:300.0 mm / 11.8 in|Nominal height:800.0 mm / 31.5 in|Nominal width:600.0 mm / 23.6 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901046,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:None|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:300.0 mm / 11.8 in|Nominal height:800.0 mm / 31.5 in|Nominal width:600.0 mm / 23.6 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901047,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:300.0 mm / 11.8 in|Nominal height:800.0 mm / 31.5 in|Nominal width:600.0 mm / 23.6 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
